date,date_key,year,month,day,weekday
2001-06-30,20010630,2001,6,30,Saturday
2001-07-01,20010701,2001,7,1,Sunday
2001-07-02,20010702,2001,7,2,Monday
2001-07-03,20010703,2001,7,3,Tuesday
2001-07-04,20010704,2001,7,4,Wednesday
2001-07-05,20010705,2001,7,5,Thursday
2001-07-06,20010706,2001,7,6,Friday
2001-07-07,20010707,2001,7,7,Saturday
2001-07-08,20010708,2001,7,8,Sunday
2001-07-09,20010709,2001,7,9,Monday
2001-07-10,20010710,2001,7,10,Tuesday
2001-07-11,20010711,2001,7,11,Wednesday
2001-07-12,20010712,2001,7,12,Thursday
2001-07-13,20010713,2001,7,13,Friday
2001-07-14,20010714,2001,7,14,Saturday
2001-07-15,20010715,2001,7,15,Sunday
2001-07-16,20010716,2001,7,16,Monday
2001-07-17,20010717,2001,7,17,Tuesday
2001-07-18,20010718,2001,7,18,Wednesday
2001-07-19,20010719,2001,7,19,Thursday
2001-07-20,20010720,2001,7,20,Friday
2001-07-21,20010721,2001,7,21,Saturday
2001-07-22,20010722,2001,7,22,Sunday
2001-07-23,20010723,2001,7,23,Monday
2001-07-24,20010724,2001,7,24,Tuesday
2001-07-25,20010725,2001,7,25,Wednesday
2001-07-26,20010726,2001,7,26,Thursday
2001-07-27,20010727,2001,7,27,Friday
2001-07-28,20010728,2001,7,28,Saturday
2001-07-29,20010729,2001,7,29,Sunday
2001-07-30,20010730,2001,7,30,Monday
2001-07-31,20010731,2001,7,31,Tuesday
2001-08-01,20010801,2001,8,1,Wednesday
2001-08-02,20010802,2001,8,2,Thursday
2001-08-03,20010803,2001,8,3,Friday
2001-08-04,20010804,2001,8,4,Saturday
2001-08-05,20010805,2001,8,5,Sunday
2001-08-06,20010806,2001,8,6,Monday
2001-08-07,20010807,2001,8,7,Tuesday
2001-08-08,20010808,2001,8,8,Wednesday
2001-08-09,20010809,2001,8,9,Thursday
2001-08-10,20010810,2001,8,10,Friday
2001-08-11,20010811,2001,8,11,Saturday
2001-08-12,20010812,2001,8,12,Sunday
2001-08-13,20010813,2001,8,13,Monday
2001-08-14,20010814,2001,8,14,Tuesday
2001-08-15,20010815,2001,8,15,Wednesday
2001-08-16,20010816,2001,8,16,Thursday
2001-08-17,20010817,2001,8,17,Friday
2001-08-18,20010818,2001,8,18,Saturday
2001-08-19,20010819,2001,8,19,Sunday
2001-08-20,20010820,2001,8,20,Monday
2001-08-21,20010821,2001,8,21,Tuesday
2001-08-22,20010822,2001,8,22,Wednesday
2001-08-23,20010823,2001,8,23,Thursday
2001-08-24,20010824,2001,8,24,Friday
2001-08-25,20010825,2001,8,25,Saturday
2001-08-26,20010826,2001,8,26,Sunday
2001-08-27,20010827,2001,8,27,Monday
2001-08-28,20010828,2001,8,28,Tuesday
2001-08-29,20010829,2001,8,29,Wednesday
2001-08-30,20010830,2001,8,30,Thursday
2001-08-31,20010831,2001,8,31,Friday
2001-09-01,20010901,2001,9,1,Saturday
2001-09-02,20010902,2001,9,2,Sunday
2001-09-03,20010903,2001,9,3,Monday
2001-09-04,20010904,2001,9,4,Tuesday
2001-09-05,20010905,2001,9,5,Wednesday
2001-09-06,20010906,2001,9,6,Thursday
2001-09-07,20010907,2001,9,7,Friday
2001-09-08,20010908,2001,9,8,Saturday
2001-09-09,20010909,2001,9,9,Sunday
2001-09-10,20010910,2001,9,10,Monday
2001-09-11,20010911,2001,9,11,Tuesday
2001-09-12,20010912,2001,9,12,Wednesday
2001-09-13,20010913,2001,9,13,Thursday
2001-09-14,20010914,2001,9,14,Friday
2001-09-15,20010915,2001,9,15,Saturday
2001-09-16,20010916,2001,9,16,Sunday
2001-09-17,20010917,2001,9,17,Monday
2001-09-18,20010918,2001,9,18,Tuesday
2001-09-19,20010919,2001,9,19,Wednesday
2001-09-20,20010920,2001,9,20,Thursday
2001-09-21,20010921,2001,9,21,Friday
2001-09-22,20010922,2001,9,22,Saturday
2001-09-23,20010923,2001,9,23,Sunday
2001-09-24,20010924,2001,9,24,Monday
2001-09-25,20010925,2001,9,25,Tuesday
2001-09-26,20010926,2001,9,26,Wednesday
2001-09-27,20010927,2001,9,27,Thursday
2001-09-28,20010928,2001,9,28,Friday
2001-09-29,20010929,2001,9,29,Saturday
2001-09-30,20010930,2001,9,30,Sunday
2001-10-01,20011001,2001,10,1,Monday
2001-10-02,20011002,2001,10,2,Tuesday
2001-10-03,20011003,2001,10,3,Wednesday
2001-10-04,20011004,2001,10,4,Thursday
2001-10-05,20011005,2001,10,5,Friday
2001-10-06,20011006,2001,10,6,Saturday
2001-10-07,20011007,2001,10,7,Sunday
2001-10-08,20011008,2001,10,8,Monday
2001-10-09,20011009,2001,10,9,Tuesday
2001-10-10,20011010,2001,10,10,Wednesday
2001-10-11,20011011,2001,10,11,Thursday
2001-10-12,20011012,2001,10,12,Friday
2001-10-13,20011013,2001,10,13,Saturday
2001-10-14,20011014,2001,10,14,Sunday
2001-10-15,20011015,2001,10,15,Monday
2001-10-16,20011016,2001,10,16,Tuesday
2001-10-17,20011017,2001,10,17,Wednesday
2001-10-18,20011018,2001,10,18,Thursday
2001-10-19,20011019,2001,10,19,Friday
2001-10-20,20011020,2001,10,20,Saturday
2001-10-21,20011021,2001,10,21,Sunday
2001-10-22,20011022,2001,10,22,Monday
2001-10-23,20011023,2001,10,23,Tuesday
2001-10-24,20011024,2001,10,24,Wednesday
2001-10-25,20011025,2001,10,25,Thursday
2001-10-26,20011026,2001,10,26,Friday
2001-10-27,20011027,2001,10,27,Saturday
2001-10-28,20011028,2001,10,28,Sunday
2001-10-29,20011029,2001,10,29,Monday
2001-10-30,20011030,2001,10,30,Tuesday
2001-10-31,20011031,2001,10,31,Wednesday
2001-11-01,20011101,2001,11,1,Thursday
2001-11-02,20011102,2001,11,2,Friday
2001-11-03,20011103,2001,11,3,Saturday
2001-11-04,20011104,2001,11,4,Sunday
2001-11-05,20011105,2001,11,5,Monday
2001-11-06,20011106,2001,11,6,Tuesday
2001-11-07,20011107,2001,11,7,Wednesday
2001-11-08,20011108,2001,11,8,Thursday
2001-11-09,20011109,2001,11,9,Friday
2001-11-10,20011110,2001,11,10,Saturday
2001-11-11,20011111,2001,11,11,Sunday
2001-11-12,20011112,2001,11,12,Monday
2001-11-13,20011113,2001,11,13,Tuesday
2001-11-14,20011114,2001,11,14,Wednesday
2001-11-15,20011115,2001,11,15,Thursday
2001-11-16,20011116,2001,11,16,Friday
2001-11-17,20011117,2001,11,17,Saturday
2001-11-18,20011118,2001,11,18,Sunday
2001-11-19,20011119,2001,11,19,Monday
2001-11-20,20011120,2001,11,20,Tuesday
2001-11-21,20011121,2001,11,21,Wednesday
2001-11-22,20011122,2001,11,22,Thursday
2001-11-23,20011123,2001,11,23,Friday
2001-11-24,20011124,2001,11,24,Saturday
2001-11-25,20011125,2001,11,25,Sunday
2001-11-26,20011126,2001,11,26,Monday
2001-11-27,20011127,2001,11,27,Tuesday
2001-11-28,20011128,2001,11,28,Wednesday
2001-11-29,20011129,2001,11,29,Thursday
2001-11-30,20011130,2001,11,30,Friday
2001-12-01,20011201,2001,12,1,Saturday
2001-12-02,20011202,2001,12,2,Sunday
2001-12-03,20011203,2001,12,3,Monday
2001-12-04,20011204,2001,12,4,Tuesday
2001-12-05,20011205,2001,12,5,Wednesday
2001-12-06,20011206,2001,12,6,Thursday
2001-12-07,20011207,2001,12,7,Friday
2001-12-08,20011208,2001,12,8,Saturday
2001-12-09,20011209,2001,12,9,Sunday
2001-12-10,20011210,2001,12,10,Monday
2001-12-11,20011211,2001,12,11,Tuesday
2001-12-12,20011212,2001,12,12,Wednesday
2001-12-13,20011213,2001,12,13,Thursday
2001-12-14,20011214,2001,12,14,Friday
2001-12-15,20011215,2001,12,15,Saturday
2001-12-16,20011216,2001,12,16,Sunday
2001-12-17,20011217,2001,12,17,Monday
2001-12-18,20011218,2001,12,18,Tuesday
2001-12-19,20011219,2001,12,19,Wednesday
2001-12-20,20011220,2001,12,20,Thursday
2001-12-21,20011221,2001,12,21,Friday
2001-12-22,20011222,2001,12,22,Saturday
2001-12-23,20011223,2001,12,23,Sunday
2001-12-24,20011224,2001,12,24,Monday
2001-12-25,20011225,2001,12,25,Tuesday
2001-12-26,20011226,2001,12,26,Wednesday
2001-12-27,20011227,2001,12,27,Thursday
2001-12-28,20011228,2001,12,28,Friday
2001-12-29,20011229,2001,12,29,Saturday
2001-12-30,20011230,2001,12,30,Sunday
2001-12-31,20011231,2001,12,31,Monday
2002-01-01,20020101,2002,1,1,Tuesday
2002-01-02,20020102,2002,1,2,Wednesday
2002-01-03,20020103,2002,1,3,Thursday
2002-01-04,20020104,2002,1,4,Friday
2002-01-05,20020105,2002,1,5,Saturday
2002-01-06,20020106,2002,1,6,Sunday
2002-01-07,20020107,2002,1,7,Monday
2002-01-08,20020108,2002,1,8,Tuesday
2002-01-09,20020109,2002,1,9,Wednesday
2002-01-10,20020110,2002,1,10,Thursday
2002-01-11,20020111,2002,1,11,Friday
2002-01-12,20020112,2002,1,12,Saturday
2002-01-13,20020113,2002,1,13,Sunday
2002-01-14,20020114,2002,1,14,Monday
2002-01-15,20020115,2002,1,15,Tuesday
2002-01-16,20020116,2002,1,16,Wednesday
2002-01-17,20020117,2002,1,17,Thursday
2002-01-18,20020118,2002,1,18,Friday
2002-01-19,20020119,2002,1,19,Saturday
2002-01-20,20020120,2002,1,20,Sunday
2002-01-21,20020121,2002,1,21,Monday
2002-01-22,20020122,2002,1,22,Tuesday
2002-01-23,20020123,2002,1,23,Wednesday
2002-01-24,20020124,2002,1,24,Thursday
2002-01-25,20020125,2002,1,25,Friday
2002-01-26,20020126,2002,1,26,Saturday
2002-01-27,20020127,2002,1,27,Sunday
2002-01-28,20020128,2002,1,28,Monday
2002-01-29,20020129,2002,1,29,Tuesday
2002-01-30,20020130,2002,1,30,Wednesday
2002-01-31,20020131,2002,1,31,Thursday
2002-02-01,20020201,2002,2,1,Friday
2002-02-02,20020202,2002,2,2,Saturday
2002-02-03,20020203,2002,2,3,Sunday
2002-02-04,20020204,2002,2,4,Monday
2002-02-05,20020205,2002,2,5,Tuesday
2002-02-06,20020206,2002,2,6,Wednesday
2002-02-07,20020207,2002,2,7,Thursday
2002-02-08,20020208,2002,2,8,Friday
2002-02-09,20020209,2002,2,9,Saturday
2002-02-10,20020210,2002,2,10,Sunday
2002-02-11,20020211,2002,2,11,Monday
2002-02-12,20020212,2002,2,12,Tuesday
2002-02-13,20020213,2002,2,13,Wednesday
2002-02-14,20020214,2002,2,14,Thursday
2002-02-15,20020215,2002,2,15,Friday
2002-02-16,20020216,2002,2,16,Saturday
2002-02-17,20020217,2002,2,17,Sunday
2002-02-18,20020218,2002,2,18,Monday
2002-02-19,20020219,2002,2,19,Tuesday
2002-02-20,20020220,2002,2,20,Wednesday
2002-02-21,20020221,2002,2,21,Thursday
2002-02-22,20020222,2002,2,22,Friday
2002-02-23,20020223,2002,2,23,Saturday
2002-02-24,20020224,2002,2,24,Sunday
2002-02-25,20020225,2002,2,25,Monday
2002-02-26,20020226,2002,2,26,Tuesday
2002-02-27,20020227,2002,2,27,Wednesday
2002-02-28,20020228,2002,2,28,Thursday
2002-03-01,20020301,2002,3,1,Friday
2002-03-02,20020302,2002,3,2,Saturday
2002-03-03,20020303,2002,3,3,Sunday
2002-03-04,20020304,2002,3,4,Monday
2002-03-05,20020305,2002,3,5,Tuesday
2002-03-06,20020306,2002,3,6,Wednesday
2002-03-07,20020307,2002,3,7,Thursday
2002-03-08,20020308,2002,3,8,Friday
2002-03-09,20020309,2002,3,9,Saturday
2002-03-10,20020310,2002,3,10,Sunday
2002-03-11,20020311,2002,3,11,Monday
2002-03-12,20020312,2002,3,12,Tuesday
2002-03-13,20020313,2002,3,13,Wednesday
2002-03-14,20020314,2002,3,14,Thursday
2002-03-15,20020315,2002,3,15,Friday
2002-03-16,20020316,2002,3,16,Saturday
2002-03-17,20020317,2002,3,17,Sunday
2002-03-18,20020318,2002,3,18,Monday
2002-03-19,20020319,2002,3,19,Tuesday
2002-03-20,20020320,2002,3,20,Wednesday
2002-03-21,20020321,2002,3,21,Thursday
2002-03-22,20020322,2002,3,22,Friday
2002-03-23,20020323,2002,3,23,Saturday
2002-03-24,20020324,2002,3,24,Sunday
2002-03-25,20020325,2002,3,25,Monday
2002-03-26,20020326,2002,3,26,Tuesday
2002-03-27,20020327,2002,3,27,Wednesday
2002-03-28,20020328,2002,3,28,Thursday
2002-03-29,20020329,2002,3,29,Friday
2002-03-30,20020330,2002,3,30,Saturday
2002-03-31,20020331,2002,3,31,Sunday
2002-04-01,20020401,2002,4,1,Monday
2002-04-02,20020402,2002,4,2,Tuesday
2002-04-03,20020403,2002,4,3,Wednesday
2002-04-04,20020404,2002,4,4,Thursday
2002-04-05,20020405,2002,4,5,Friday
2002-04-06,20020406,2002,4,6,Saturday
2002-04-07,20020407,2002,4,7,Sunday
2002-04-08,20020408,2002,4,8,Monday
2002-04-09,20020409,2002,4,9,Tuesday
2002-04-10,20020410,2002,4,10,Wednesday
2002-04-11,20020411,2002,4,11,Thursday
2002-04-12,20020412,2002,4,12,Friday
2002-04-13,20020413,2002,4,13,Saturday
2002-04-14,20020414,2002,4,14,Sunday
2002-04-15,20020415,2002,4,15,Monday
2002-04-16,20020416,2002,4,16,Tuesday
2002-04-17,20020417,2002,4,17,Wednesday
2002-04-18,20020418,2002,4,18,Thursday
2002-04-19,20020419,2002,4,19,Friday
2002-04-20,20020420,2002,4,20,Saturday
2002-04-21,20020421,2002,4,21,Sunday
2002-04-22,20020422,2002,4,22,Monday
2002-04-23,20020423,2002,4,23,Tuesday
2002-04-24,20020424,2002,4,24,Wednesday
2002-04-25,20020425,2002,4,25,Thursday
2002-04-26,20020426,2002,4,26,Friday
2002-04-27,20020427,2002,4,27,Saturday
2002-04-28,20020428,2002,4,28,Sunday
2002-04-29,20020429,2002,4,29,Monday
2002-04-30,20020430,2002,4,30,Tuesday
2002-05-01,20020501,2002,5,1,Wednesday
2002-05-02,20020502,2002,5,2,Thursday
2002-05-03,20020503,2002,5,3,Friday
2002-05-04,20020504,2002,5,4,Saturday
2002-05-05,20020505,2002,5,5,Sunday
2002-05-06,20020506,2002,5,6,Monday
2002-05-07,20020507,2002,5,7,Tuesday
2002-05-08,20020508,2002,5,8,Wednesday
2002-05-09,20020509,2002,5,9,Thursday
2002-05-10,20020510,2002,5,10,Friday
2002-05-11,20020511,2002,5,11,Saturday
2002-05-12,20020512,2002,5,12,Sunday
2002-05-13,20020513,2002,5,13,Monday
2002-05-14,20020514,2002,5,14,Tuesday
2002-05-15,20020515,2002,5,15,Wednesday
2002-05-16,20020516,2002,5,16,Thursday
2002-05-17,20020517,2002,5,17,Friday
2002-05-18,20020518,2002,5,18,Saturday
2002-05-19,20020519,2002,5,19,Sunday
2002-05-20,20020520,2002,5,20,Monday
2002-05-21,20020521,2002,5,21,Tuesday
2002-05-22,20020522,2002,5,22,Wednesday
2002-05-23,20020523,2002,5,23,Thursday
2002-05-24,20020524,2002,5,24,Friday
2002-05-25,20020525,2002,5,25,Saturday
2002-05-26,20020526,2002,5,26,Sunday
2002-05-27,20020527,2002,5,27,Monday
2002-05-28,20020528,2002,5,28,Tuesday
2002-05-29,20020529,2002,5,29,Wednesday
2002-05-30,20020530,2002,5,30,Thursday
2002-05-31,20020531,2002,5,31,Friday
2002-06-01,20020601,2002,6,1,Saturday
2002-06-02,20020602,2002,6,2,Sunday
2002-06-03,20020603,2002,6,3,Monday
2002-06-04,20020604,2002,6,4,Tuesday
2002-06-05,20020605,2002,6,5,Wednesday
2002-06-06,20020606,2002,6,6,Thursday
2002-06-07,20020607,2002,6,7,Friday
2002-06-08,20020608,2002,6,8,Saturday
2002-06-09,20020609,2002,6,9,Sunday
2002-06-10,20020610,2002,6,10,Monday
2002-06-11,20020611,2002,6,11,Tuesday
2002-06-12,20020612,2002,6,12,Wednesday
2002-06-13,20020613,2002,6,13,Thursday
2002-06-14,20020614,2002,6,14,Friday
2002-06-15,20020615,2002,6,15,Saturday
2002-06-16,20020616,2002,6,16,Sunday
2002-06-17,20020617,2002,6,17,Monday
2002-06-18,20020618,2002,6,18,Tuesday
2002-06-19,20020619,2002,6,19,Wednesday
2002-06-20,20020620,2002,6,20,Thursday
2002-06-21,20020621,2002,6,21,Friday
2002-06-22,20020622,2002,6,22,Saturday
2002-06-23,20020623,2002,6,23,Sunday
2002-06-24,20020624,2002,6,24,Monday
2002-06-25,20020625,2002,6,25,Tuesday
2002-06-26,20020626,2002,6,26,Wednesday
2002-06-27,20020627,2002,6,27,Thursday
2002-06-28,20020628,2002,6,28,Friday
2002-06-29,20020629,2002,6,29,Saturday
2002-06-30,20020630,2002,6,30,Sunday
2002-07-01,20020701,2002,7,1,Monday
2002-07-02,20020702,2002,7,2,Tuesday
2002-07-03,20020703,2002,7,3,Wednesday
2002-07-04,20020704,2002,7,4,Thursday
2002-07-05,20020705,2002,7,5,Friday
2002-07-06,20020706,2002,7,6,Saturday
2002-07-07,20020707,2002,7,7,Sunday
2002-07-08,20020708,2002,7,8,Monday
2002-07-09,20020709,2002,7,9,Tuesday
2002-07-10,20020710,2002,7,10,Wednesday
2002-07-11,20020711,2002,7,11,Thursday
2002-07-12,20020712,2002,7,12,Friday
2002-07-13,20020713,2002,7,13,Saturday
2002-07-14,20020714,2002,7,14,Sunday
2002-07-15,20020715,2002,7,15,Monday
2002-07-16,20020716,2002,7,16,Tuesday
2002-07-17,20020717,2002,7,17,Wednesday
2002-07-18,20020718,2002,7,18,Thursday
2002-07-19,20020719,2002,7,19,Friday
2002-07-20,20020720,2002,7,20,Saturday
2002-07-21,20020721,2002,7,21,Sunday
2002-07-22,20020722,2002,7,22,Monday
2002-07-23,20020723,2002,7,23,Tuesday
2002-07-24,20020724,2002,7,24,Wednesday
2002-07-25,20020725,2002,7,25,Thursday
2002-07-26,20020726,2002,7,26,Friday
2002-07-27,20020727,2002,7,27,Saturday
2002-07-28,20020728,2002,7,28,Sunday
2002-07-29,20020729,2002,7,29,Monday
2002-07-30,20020730,2002,7,30,Tuesday
2002-07-31,20020731,2002,7,31,Wednesday
2002-08-01,20020801,2002,8,1,Thursday
2002-08-02,20020802,2002,8,2,Friday
2002-08-03,20020803,2002,8,3,Saturday
2002-08-04,20020804,2002,8,4,Sunday
2002-08-05,20020805,2002,8,5,Monday
2002-08-06,20020806,2002,8,6,Tuesday
2002-08-07,20020807,2002,8,7,Wednesday
2002-08-08,20020808,2002,8,8,Thursday
2002-08-09,20020809,2002,8,9,Friday
2002-08-10,20020810,2002,8,10,Saturday
2002-08-11,20020811,2002,8,11,Sunday
2002-08-12,20020812,2002,8,12,Monday
2002-08-13,20020813,2002,8,13,Tuesday
2002-08-14,20020814,2002,8,14,Wednesday
2002-08-15,20020815,2002,8,15,Thursday
2002-08-16,20020816,2002,8,16,Friday
2002-08-17,20020817,2002,8,17,Saturday
2002-08-18,20020818,2002,8,18,Sunday
2002-08-19,20020819,2002,8,19,Monday
2002-08-20,20020820,2002,8,20,Tuesday
2002-08-21,20020821,2002,8,21,Wednesday
2002-08-22,20020822,2002,8,22,Thursday
2002-08-23,20020823,2002,8,23,Friday
2002-08-24,20020824,2002,8,24,Saturday
2002-08-25,20020825,2002,8,25,Sunday
2002-08-26,20020826,2002,8,26,Monday
2002-08-27,20020827,2002,8,27,Tuesday
2002-08-28,20020828,2002,8,28,Wednesday
2002-08-29,20020829,2002,8,29,Thursday
2002-08-30,20020830,2002,8,30,Friday
2002-08-31,20020831,2002,8,31,Saturday
2002-09-01,20020901,2002,9,1,Sunday
2002-09-02,20020902,2002,9,2,Monday
2002-09-03,20020903,2002,9,3,Tuesday
2002-09-04,20020904,2002,9,4,Wednesday
2002-09-05,20020905,2002,9,5,Thursday
2002-09-06,20020906,2002,9,6,Friday
2002-09-07,20020907,2002,9,7,Saturday
2002-09-08,20020908,2002,9,8,Sunday
2002-09-09,20020909,2002,9,9,Monday
2002-09-10,20020910,2002,9,10,Tuesday
2002-09-11,20020911,2002,9,11,Wednesday
2002-09-12,20020912,2002,9,12,Thursday
2002-09-13,20020913,2002,9,13,Friday
2002-09-14,20020914,2002,9,14,Saturday
2002-09-15,20020915,2002,9,15,Sunday
2002-09-16,20020916,2002,9,16,Monday
2002-09-17,20020917,2002,9,17,Tuesday
2002-09-18,20020918,2002,9,18,Wednesday
2002-09-19,20020919,2002,9,19,Thursday
2002-09-20,20020920,2002,9,20,Friday
2002-09-21,20020921,2002,9,21,Saturday
2002-09-22,20020922,2002,9,22,Sunday
2002-09-23,20020923,2002,9,23,Monday
2002-09-24,20020924,2002,9,24,Tuesday
2002-09-25,20020925,2002,9,25,Wednesday
2002-09-26,20020926,2002,9,26,Thursday
2002-09-27,20020927,2002,9,27,Friday
2002-09-28,20020928,2002,9,28,Saturday
2002-09-29,20020929,2002,9,29,Sunday
2002-09-30,20020930,2002,9,30,Monday
2002-10-01,20021001,2002,10,1,Tuesday
2002-10-02,20021002,2002,10,2,Wednesday
2002-10-03,20021003,2002,10,3,Thursday
2002-10-04,20021004,2002,10,4,Friday
2002-10-05,20021005,2002,10,5,Saturday
2002-10-06,20021006,2002,10,6,Sunday
2002-10-07,20021007,2002,10,7,Monday
2002-10-08,20021008,2002,10,8,Tuesday
2002-10-09,20021009,2002,10,9,Wednesday
2002-10-10,20021010,2002,10,10,Thursday
2002-10-11,20021011,2002,10,11,Friday
2002-10-12,20021012,2002,10,12,Saturday
2002-10-13,20021013,2002,10,13,Sunday
2002-10-14,20021014,2002,10,14,Monday
2002-10-15,20021015,2002,10,15,Tuesday
2002-10-16,20021016,2002,10,16,Wednesday
2002-10-17,20021017,2002,10,17,Thursday
2002-10-18,20021018,2002,10,18,Friday
2002-10-19,20021019,2002,10,19,Saturday
2002-10-20,20021020,2002,10,20,Sunday
2002-10-21,20021021,2002,10,21,Monday
2002-10-22,20021022,2002,10,22,Tuesday
2002-10-23,20021023,2002,10,23,Wednesday
2002-10-24,20021024,2002,10,24,Thursday
2002-10-25,20021025,2002,10,25,Friday
2002-10-26,20021026,2002,10,26,Saturday
2002-10-27,20021027,2002,10,27,Sunday
2002-10-28,20021028,2002,10,28,Monday
2002-10-29,20021029,2002,10,29,Tuesday
2002-10-30,20021030,2002,10,30,Wednesday
2002-10-31,20021031,2002,10,31,Thursday
2002-11-01,20021101,2002,11,1,Friday
2002-11-02,20021102,2002,11,2,Saturday
2002-11-03,20021103,2002,11,3,Sunday
2002-11-04,20021104,2002,11,4,Monday
2002-11-05,20021105,2002,11,5,Tuesday
2002-11-06,20021106,2002,11,6,Wednesday
2002-11-07,20021107,2002,11,7,Thursday
2002-11-08,20021108,2002,11,8,Friday
2002-11-09,20021109,2002,11,9,Saturday
2002-11-10,20021110,2002,11,10,Sunday
2002-11-11,20021111,2002,11,11,Monday
2002-11-12,20021112,2002,11,12,Tuesday
2002-11-13,20021113,2002,11,13,Wednesday
2002-11-14,20021114,2002,11,14,Thursday
2002-11-15,20021115,2002,11,15,Friday
2002-11-16,20021116,2002,11,16,Saturday
2002-11-17,20021117,2002,11,17,Sunday
2002-11-18,20021118,2002,11,18,Monday
2002-11-19,20021119,2002,11,19,Tuesday
2002-11-20,20021120,2002,11,20,Wednesday
2002-11-21,20021121,2002,11,21,Thursday
2002-11-22,20021122,2002,11,22,Friday
2002-11-23,20021123,2002,11,23,Saturday
2002-11-24,20021124,2002,11,24,Sunday
2002-11-25,20021125,2002,11,25,Monday
2002-11-26,20021126,2002,11,26,Tuesday
2002-11-27,20021127,2002,11,27,Wednesday
2002-11-28,20021128,2002,11,28,Thursday
2002-11-29,20021129,2002,11,29,Friday
2002-11-30,20021130,2002,11,30,Saturday
2002-12-01,20021201,2002,12,1,Sunday
2002-12-02,20021202,2002,12,2,Monday
2002-12-03,20021203,2002,12,3,Tuesday
2002-12-04,20021204,2002,12,4,Wednesday
2002-12-05,20021205,2002,12,5,Thursday
2002-12-06,20021206,2002,12,6,Friday
2002-12-07,20021207,2002,12,7,Saturday
2002-12-08,20021208,2002,12,8,Sunday
2002-12-09,20021209,2002,12,9,Monday
2002-12-10,20021210,2002,12,10,Tuesday
2002-12-11,20021211,2002,12,11,Wednesday
2002-12-12,20021212,2002,12,12,Thursday
2002-12-13,20021213,2002,12,13,Friday
2002-12-14,20021214,2002,12,14,Saturday
2002-12-15,20021215,2002,12,15,Sunday
2002-12-16,20021216,2002,12,16,Monday
2002-12-17,20021217,2002,12,17,Tuesday
2002-12-18,20021218,2002,12,18,Wednesday
2002-12-19,20021219,2002,12,19,Thursday
2002-12-20,20021220,2002,12,20,Friday
2002-12-21,20021221,2002,12,21,Saturday
2002-12-22,20021222,2002,12,22,Sunday
2002-12-23,20021223,2002,12,23,Monday
2002-12-24,20021224,2002,12,24,Tuesday
2002-12-25,20021225,2002,12,25,Wednesday
2002-12-26,20021226,2002,12,26,Thursday
2002-12-27,20021227,2002,12,27,Friday
2002-12-28,20021228,2002,12,28,Saturday
2002-12-29,20021229,2002,12,29,Sunday
2002-12-30,20021230,2002,12,30,Monday
2002-12-31,20021231,2002,12,31,Tuesday
2003-01-01,20030101,2003,1,1,Wednesday
2003-01-02,20030102,2003,1,2,Thursday
2003-01-03,20030103,2003,1,3,Friday
2003-01-04,20030104,2003,1,4,Saturday
2003-01-05,20030105,2003,1,5,Sunday
2003-01-06,20030106,2003,1,6,Monday
2003-01-07,20030107,2003,1,7,Tuesday
2003-01-08,20030108,2003,1,8,Wednesday
2003-01-09,20030109,2003,1,9,Thursday
2003-01-10,20030110,2003,1,10,Friday
2003-01-11,20030111,2003,1,11,Saturday
2003-01-12,20030112,2003,1,12,Sunday
2003-01-13,20030113,2003,1,13,Monday
2003-01-14,20030114,2003,1,14,Tuesday
2003-01-15,20030115,2003,1,15,Wednesday
2003-01-16,20030116,2003,1,16,Thursday
2003-01-17,20030117,2003,1,17,Friday
2003-01-18,20030118,2003,1,18,Saturday
2003-01-19,20030119,2003,1,19,Sunday
2003-01-20,20030120,2003,1,20,Monday
2003-01-21,20030121,2003,1,21,Tuesday
2003-01-22,20030122,2003,1,22,Wednesday
2003-01-23,20030123,2003,1,23,Thursday
2003-01-24,20030124,2003,1,24,Friday
2003-01-25,20030125,2003,1,25,Saturday
2003-01-26,20030126,2003,1,26,Sunday
2003-01-27,20030127,2003,1,27,Monday
2003-01-28,20030128,2003,1,28,Tuesday
2003-01-29,20030129,2003,1,29,Wednesday
2003-01-30,20030130,2003,1,30,Thursday
2003-01-31,20030131,2003,1,31,Friday
2003-02-01,20030201,2003,2,1,Saturday
2003-02-02,20030202,2003,2,2,Sunday
2003-02-03,20030203,2003,2,3,Monday
2003-02-04,20030204,2003,2,4,Tuesday
2003-02-05,20030205,2003,2,5,Wednesday
2003-02-06,20030206,2003,2,6,Thursday
2003-02-07,20030207,2003,2,7,Friday
2003-02-08,20030208,2003,2,8,Saturday
2003-02-09,20030209,2003,2,9,Sunday
2003-02-10,20030210,2003,2,10,Monday
2003-02-11,20030211,2003,2,11,Tuesday
2003-02-12,20030212,2003,2,12,Wednesday
2003-02-13,20030213,2003,2,13,Thursday
2003-02-14,20030214,2003,2,14,Friday
2003-02-15,20030215,2003,2,15,Saturday
2003-02-16,20030216,2003,2,16,Sunday
2003-02-17,20030217,2003,2,17,Monday
2003-02-18,20030218,2003,2,18,Tuesday
2003-02-19,20030219,2003,2,19,Wednesday
2003-02-20,20030220,2003,2,20,Thursday
2003-02-21,20030221,2003,2,21,Friday
2003-02-22,20030222,2003,2,22,Saturday
2003-02-23,20030223,2003,2,23,Sunday
2003-02-24,20030224,2003,2,24,Monday
2003-02-25,20030225,2003,2,25,Tuesday
2003-02-26,20030226,2003,2,26,Wednesday
