OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,delivered,source,customer_norm,employee_norm,order_source_id,orderdate,shippeddate,shipcountry
10677.0,ANTON,1.0,1997-09-22,1997-10-20,1997-09-26,3.0,4.03,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,1,sql,anton,1,,,,
10678.0,SAVEA,7.0,1997-09-23,1997-10-21,1997-10-16,3.0,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1,sql,savea,7,,,,
10679.0,BLONP,8.0,1997-09-23,1997-10-21,1997-09-30,3.0,27.94,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France,1,sql,blonp,8,,,,
10680.0,OLDWO,1.0,1997-09-24,1997-10-22,1997-09-26,1.0,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,1,sql,oldwo,1,,,,
10681.0,GREAL,3.0,1997-09-25,1997-10-23,1997-09-30,3.0,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,1,sql,greal,3,,,,
10682.0,ANTON,3.0,1997-09-25,1997-10-23,1997-10-01,2.0,36.13,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico,1,sql,anton,3,,,,
10683.0,DUMON,2.0,1997-09-26,1997-10-24,1997-10-01,1.0,4.4,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,1,sql,dumon,2,,,,
10684.0,OTTIK,3.0,1997-09-26,1997-10-24,1997-09-30,1.0,145.63,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,1,sql,ottik,3,,,,
10685.0,GOURL,4.0,1997-09-29,1997-10-13,1997-10-03,2.0,33.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,1,sql,gourl,4,,,,
10686.0,PICCO,2.0,1997-09-30,1997-10-28,1997-10-08,1.0,96.5,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,1,sql,picco,2,,,,
10687.0,HUNGO,9.0,1997-09-30,1997-10-28,1997-10-30,2.0,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1,sql,hungo,9,,,,
10688.0,VAFFE,4.0,1997-10-01,1997-10-15,1997-10-07,2.0,299.09,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,1,sql,vaffe,4,,,,
10689.0,BERGS,1.0,1997-10-01,1997-10-29,1997-10-07,2.0,13.42,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,1,sql,bergs,1,,,,
10690.0,HANAR,1.0,1997-10-02,1997-10-30,1997-10-03,1.0,15.8,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,1,sql,hanar,1,,,,
10691.0,QUICK,2.0,1997-10-03,1997-11-14,1997-10-22,2.0,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1,sql,quick,2,,,,
10692.0,ALFKI,4.0,1997-10-03,1997-10-31,1997-10-13,2.0,61.02,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,1,sql,alfki,4,,,,
10693.0,WHITC,3.0,1997-10-06,1997-10-20,1997-10-10,3.0,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,1,sql,whitc,3,,,,
10694.0,QUICK,8.0,1997-10-06,1997-11-03,1997-10-09,3.0,398.36,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1,sql,quick,8,,,,
10695.0,WILMK,7.0,1997-10-07,1997-11-18,1997-10-14,1.0,16.72,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,1,sql,wilmk,7,,,,
10696.0,WHITC,8.0,1997-10-08,1997-11-19,1997-10-14,3.0,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,1,sql,whitc,8,,,,
10697.0,LINOD,3.0,1997-10-08,1997-11-05,1997-10-14,1.0,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,1,sql,linod,3,,,,
10698.0,ERNSH,4.0,1997-10-09,1997-11-06,1997-10-17,1.0,272.47,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1,sql,ernsh,4,,,,
10699.0,MORGK,3.0,1997-10-09,1997-11-06,1997-10-13,3.0,0.58,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,1,sql,morgk,3,,,,
10700.0,SAVEA,3.0,1997-10-10,1997-11-07,1997-10-16,1.0,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1,sql,savea,3,,,,
10701.0,HUNGO,6.0,1997-10-13,1997-10-27,1997-10-15,3.0,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1,sql,hungo,6,,,,
10702.0,ALFKI,4.0,1997-10-13,1997-11-24,1997-10-21,1.0,23.94,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany,1,sql,alfki,4,,,,
10703.0,FOLKO,6.0,1997-10-14,1997-11-11,1997-10-20,2.0,152.3,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,1,sql,folko,6,,,,
10704.0,QUEEN,6.0,1997-10-14,1997-11-11,1997-11-07,1.0,4.78,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,1,sql,queen,6,,,,
10705.0,HILAA,9.0,1997-10-15,1997-11-12,1997-11-18,2.0,3.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,1,sql,hilaa,9,,,,
10706.0,OLDWO,8.0,1997-10-16,1997-11-13,1997-10-21,3.0,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,1,sql,oldwo,8,,,,
10707.0,AROUT,4.0,1997-10-16,1997-10-30,1997-10-23,3.0,21.74,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,1,sql,arout,4,,,,
10708.0,THEBI,6.0,1997-10-17,1997-11-28,1997-11-05,2.0,2.96,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA,1,sql,thebi,6,,,,
10709.0,GOURL,1.0,1997-10-17,1997-11-14,1997-11-20,3.0,210.8,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,1,sql,gourl,1,,,,
10710.0,FRANS,1.0,1997-10-20,1997-11-17,1997-10-23,1.0,4.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,1,sql,frans,1,,,,
10711.0,SAVEA,5.0,1997-10-21,1997-12-02,1997-10-29,2.0,52.41,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1,sql,savea,5,,,,
10712.0,HUNGO,3.0,1997-10-21,1997-11-18,1997-10-31,1.0,89.93,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1,sql,hungo,3,,,,
10713.0,SAVEA,1.0,1997-10-22,1997-11-19,1997-10-24,1.0,167.05,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1,sql,savea,1,,,,
10714.0,SAVEA,5.0,1997-10-22,1997-11-19,1997-10-27,3.0,24.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1,sql,savea,5,,,,
10715.0,BONAP,3.0,1997-10-23,1997-11-06,1997-10-29,1.0,63.2,Bon app',"12, rue des Bouchers",Marseille,,13008,France,1,sql,bonap,3,,,,
10716.0,RANCH,4.0,1997-10-24,1997-11-21,1997-10-27,2.0,22.57,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,1,sql,ranch,4,,,,
10717.0,FRANK,1.0,1997-10-24,1997-11-21,1997-10-29,2.0,59.25,Frankenversand,Berliner Platz 43,München,,80805,Germany,1,sql,frank,1,,,,
10718.0,KOENE,1.0,1997-10-27,1997-11-24,1997-10-29,3.0,170.88,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,1,sql,koene,1,,,,
10719.0,LETSS,8.0,1997-10-27,1997-11-24,1997-11-05,2.0,51.44,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,1,sql,letss,8,,,,
10720.0,QUEDE,8.0,1997-10-28,1997-11-11,1997-11-05,2.0,9.53,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,1,sql,quede,8,,,,
10721.0,QUICK,5.0,1997-10-29,1997-11-26,1997-10-31,3.0,48.92,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1,sql,quick,5,,,,
10722.0,SAVEA,8.0,1997-10-29,1997-12-10,1997-11-04,1.0,74.58,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1,sql,savea,8,,,,
10723.0,WHITC,3.0,1997-10-30,1997-11-27,1997-11-25,1.0,21.72,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,1,sql,whitc,3,,,,
10724.0,MEREP,8.0,1997-10-30,1997-12-11,1997-11-05,2.0,57.75,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,1,sql,merep,8,,,,
10725.0,FAMIA,4.0,1997-10-31,1997-11-28,1997-11-05,3.0,10.83,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil,1,sql,famia,4,,,,
10726.0,EASTC,4.0,1997-11-03,1997-11-17,1997-12-05,1.0,16.56,Eastern Connection,35 King George,London,,WX3 6FW,UK,1,sql,eastc,4,,,,
10727.0,REGGC,2.0,1997-11-03,1997-12-01,1997-12-05,1.0,89.9,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,1,sql,reggc,2,,,,
10728.0,QUEEN,4.0,1997-11-04,1997-12-02,1997-11-11,2.0,58.33,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,1,sql,queen,4,,,,
10729.0,LINOD,8.0,1997-11-04,1997-12-16,1997-11-14,3.0,141.06,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,1,sql,linod,8,,,,
10730.0,BONAP,5.0,1997-11-05,1997-12-03,1997-11-14,1.0,20.12,Bon app',"12, rue des Bouchers",Marseille,,13008,France,1,sql,bonap,5,,,,
10731.0,CHOPS,7.0,1997-11-06,1997-12-04,1997-11-14,1.0,96.65,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,1,sql,chops,7,,,,
10732.0,BONAP,3.0,1997-11-06,1997-12-04,1997-11-07,1.0,16.97,Bon app',"12, rue des Bouchers",Marseille,,13008,France,1,sql,bonap,3,,,,
10733.0,BERGS,1.0,1997-11-07,1997-12-05,1997-11-10,3.0,110.11,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,1,sql,bergs,1,,,,
10734.0,GOURL,2.0,1997-11-07,1997-12-05,1997-11-12,3.0,1.63,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,1,sql,gourl,2,,,,
10735.0,LETSS,6.0,1997-11-10,1997-12-08,1997-11-21,2.0,45.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,1,sql,letss,6,,,,
10736.0,HUNGO,9.0,1997-11-11,1997-12-09,1997-11-21,2.0,44.1,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1,sql,hungo,9,,,,
10737.0,VINET,2.0,1997-11-11,1997-12-09,1997-11-18,2.0,7.79,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,1,sql,vinet,2,,,,
10738.0,SPECD,2.0,1997-11-12,1997-12-10,1997-11-18,1.0,2.91,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,1,sql,specd,2,,,,
10739.0,VINET,3.0,1997-11-12,1997-12-10,1997-11-17,3.0,11.08,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,1,sql,vinet,3,,,,
10740.0,WHITC,4.0,1997-11-13,1997-12-11,1997-11-25,2.0,81.88,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,1,sql,whitc,4,,,,
10741.0,AROUT,4.0,1997-11-14,1997-11-28,1997-11-18,3.0,10.96,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,1,sql,arout,4,,,,
10742.0,BOTTM,3.0,1997-11-14,1997-12-12,1997-11-18,3.0,243.73,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,1,sql,bottm,3,,,,
10743.0,AROUT,1.0,1997-11-17,1997-12-15,1997-11-21,2.0,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,1,sql,arout,1,,,,
10744.0,VAFFE,6.0,1997-11-17,1997-12-15,1997-11-24,1.0,69.19,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,1,sql,vaffe,6,,,,
10745.0,QUICK,9.0,1997-11-18,1997-12-16,1997-11-27,1.0,3.52,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1,sql,quick,9,,,,
10746.0,CHOPS,1.0,1997-11-19,1997-12-17,1997-11-21,3.0,31.43,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland,1,sql,chops,1,,,,
10747.0,PICCO,6.0,1997-11-19,1997-12-17,1997-11-26,1.0,117.33,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,1,sql,picco,6,,,,
10748.0,SAVEA,3.0,1997-11-20,1997-12-18,1997-11-28,1.0,232.55,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1,sql,savea,3,,,,
10749.0,ISLAT,4.0,1997-11-20,1997-12-18,1997-12-19,2.0,61.53,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,1,sql,islat,4,,,,
10750.0,WARTH,9.0,1997-11-21,1997-12-19,1997-11-24,1.0,79.3,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,1,sql,warth,9,,,,
10751.0,RICSU,3.0,1997-11-24,1997-12-22,1997-12-03,3.0,130.79,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,1,sql,ricsu,3,,,,
10752.0,NORTS,2.0,1997-11-24,1997-12-22,1997-11-28,3.0,1.39,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK,1,sql,norts,2,,,,
10753.0,FRANS,3.0,1997-11-25,1997-12-23,1997-11-27,1.0,7.7,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,1,sql,frans,3,,,,
10754.0,MAGAA,6.0,1997-11-25,1997-12-23,1997-11-27,3.0,2.38,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,1,sql,magaa,6,,,,
10755.0,BONAP,4.0,1997-11-26,1997-12-24,1997-11-28,2.0,16.71,Bon app',"12, rue des Bouchers",Marseille,,13008,France,1,sql,bonap,4,,,,
10756.0,SPLIR,8.0,1997-11-27,1997-12-25,1997-12-02,2.0,73.21,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,1,sql,splir,8,,,,
10757.0,SAVEA,6.0,1997-11-27,1997-12-25,1997-12-15,1.0,8.19,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1,sql,savea,6,,,,
10758.0,RICSU,3.0,1997-11-28,1997-12-26,1997-12-04,3.0,138.17,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland,1,sql,ricsu,3,,,,
10759.0,ANATR,3.0,1997-11-28,1997-12-26,1997-12-12,3.0,11.99,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico,1,sql,anatr,3,,,,
10760.0,MAISD,4.0,1997-12-01,1997-12-29,1997-12-10,1.0,155.64,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,1,sql,maisd,4,,,,
10761.0,RATTC,5.0,1997-12-02,1997-12-30,1997-12-08,2.0,18.66,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,1,sql,rattc,5,,,,
10762.0,FOLKO,3.0,1997-12-02,1997-12-30,1997-12-09,1.0,328.74,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,1,sql,folko,3,,,,
10763.0,FOLIG,3.0,1997-12-03,1997-12-31,1997-12-08,3.0,37.35,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,1,sql,folig,3,,,,
10764.0,ERNSH,6.0,1997-12-03,1997-12-31,1997-12-08,3.0,145.45,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1,sql,ernsh,6,,,,
10765.0,QUICK,3.0,1997-12-04,1998-01-01,1997-12-09,3.0,42.74,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1,sql,quick,3,,,,
10766.0,OTTIK,4.0,1997-12-05,1998-01-02,1997-12-09,1.0,157.55,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany,1,sql,ottik,4,,,,
10767.0,SUPRD,4.0,1997-12-05,1998-01-02,1997-12-15,3.0,1.59,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,1,sql,suprd,4,,,,
10768.0,AROUT,3.0,1997-12-08,1998-01-05,1997-12-15,2.0,146.32,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,1,sql,arout,3,,,,
10769.0,VAFFE,3.0,1997-12-08,1998-01-05,1997-12-12,1.0,65.06,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,1,sql,vaffe,3,,,,
10770.0,HANAR,8.0,1997-12-09,1998-01-06,1997-12-17,3.0,5.32,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,1,sql,hanar,8,,,,
10771.0,ERNSH,9.0,1997-12-10,1998-01-07,1998-01-02,2.0,11.19,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1,sql,ernsh,9,,,,
10772.0,LEHMS,3.0,1997-12-10,1998-01-07,1997-12-19,2.0,91.28,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,1,sql,lehms,3,,,,
10773.0,ERNSH,1.0,1997-12-11,1998-01-08,1997-12-16,3.0,96.43,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1,sql,ernsh,1,,,,
10774.0,FOLKO,4.0,1997-12-11,1997-12-25,1997-12-12,1.0,48.2,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,1,sql,folko,4,,,,
10775.0,THECR,7.0,1997-12-12,1998-01-09,1997-12-26,1.0,20.25,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA,1,sql,thecr,7,,,,
10776.0,ERNSH,1.0,1997-12-15,1998-01-12,1997-12-18,3.0,351.53,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1,sql,ernsh,1,,,,
10777.0,GOURL,7.0,1997-12-15,1997-12-29,1998-01-21,2.0,3.01,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,1,sql,gourl,7,,,,
10778.0,BERGS,3.0,1997-12-16,1998-01-13,1997-12-24,1.0,6.79,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,1,sql,bergs,3,,,,
10779.0,MORGK,3.0,1997-12-16,1998-01-13,1998-01-14,2.0,58.13,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,1,sql,morgk,3,,,,
10780.0,LILAS,2.0,1997-12-16,1997-12-30,1997-12-25,1.0,42.13,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,1,sql,lilas,2,,,,
10781.0,WARTH,2.0,1997-12-17,1998-01-14,1997-12-19,3.0,73.16,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,1,sql,warth,2,,,,
10782.0,CACTU,9.0,1997-12-17,1998-01-14,1997-12-22,3.0,1.1,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,1,sql,cactu,9,,,,
10783.0,HANAR,4.0,1997-12-18,1998-01-15,1997-12-19,2.0,124.98,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,1,sql,hanar,4,,,,
10784.0,MAGAA,4.0,1997-12-18,1998-01-15,1997-12-22,3.0,70.09,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,1,sql,magaa,4,,,,
10785.0,GROSR,1.0,1997-12-18,1998-01-15,1997-12-24,3.0,1.51,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela,1,sql,grosr,1,,,,
10786.0,QUEEN,8.0,1997-12-19,1998-01-16,1997-12-23,1.0,110.87,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,1,sql,queen,8,,,,
10787.0,LAMAI,2.0,1997-12-19,1998-01-02,1997-12-26,1.0,249.93,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France,1,sql,lamai,2,,,,
10788.0,QUICK,1.0,1997-12-22,1998-01-19,1998-01-19,2.0,42.7,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,1,sql,quick,1,,,,
10789.0,FOLIG,1.0,1997-12-22,1998-01-19,1997-12-31,2.0,100.6,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France,1,sql,folig,1,,,,
10790.0,GOURL,6.0,1997-12-22,1998-01-19,1997-12-26,1.0,28.23,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,1,sql,gourl,6,,,,
10791.0,FRANK,6.0,1997-12-23,1998-01-20,1998-01-01,2.0,16.85,Frankenversand,Berliner Platz 43,München,,80805,Germany,1,sql,frank,6,,,,
10792.0,WOLZA,1.0,1997-12-23,1998-01-20,1997-12-31,3.0,23.79,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland,1,sql,wolza,1,,,,
10793.0,AROUT,3.0,1997-12-24,1998-01-21,1998-01-08,3.0,4.52,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,1,sql,arout,3,,,,
10794.0,QUEDE,6.0,1997-12-24,1998-01-21,1998-01-02,1.0,21.49,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,1,sql,quede,6,,,,
10795.0,ERNSH,8.0,1997-12-24,1998-01-21,1998-01-20,2.0,126.66,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,1,sql,ernsh,8,,,,
10796.0,HILAA,3.0,1997-12-25,1998-01-22,1998-01-14,1.0,26.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,1,sql,hilaa,3,,,,
10797.0,DRACD,7.0,1997-12-25,1998-01-22,1998-01-05,2.0,33.35,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany,1,sql,dracd,7,,,,
10798.0,ISLAT,2.0,1997-12-26,1998-01-23,1998-01-05,1.0,2.33,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,1,sql,islat,2,,,,
10799.0,KOENE,9.0,1997-12-26,1998-02-06,1998-01-05,3.0,30.76,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,1,sql,koene,9,,,,
10800.0,SEVES,1.0,1997-12-26,1998-01-23,1998-01-05,3.0,137.44,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,1,sql,seves,1,,,,
10801.0,BOLID,4.0,1997-12-29,1998-01-26,1997-12-31,2.0,97.09,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,,28023,Spain,1,sql,bolid,4,,,,
10802.0,SIMOB,4.0,1997-12-29,1998-01-26,1998-01-02,2.0,257.26,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark,1,sql,simob,4,,,,
10803.0,WELLI,4.0,1997-12-30,1998-01-27,1998-01-06,1.0,55.23,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,1,sql,welli,4,,,,
10804.0,SEVES,6.0,1997-12-30,1998-01-27,1998-01-07,2.0,27.33,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,1,sql,seves,6,,,,
10805.0,THEBI,2.0,1997-12-30,1998-01-27,1998-01-09,3.0,237.34,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA,1,sql,thebi,2,,,,
10806.0,VICTE,3.0,1997-12-31,1998-01-28,1998-01-05,2.0,22.11,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,1,sql,victe,3,,,,
10807.0,FRANS,4.0,1997-12-31,1998-01-28,1998-01-30,1.0,1.36,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy,1,sql,frans,4,,,,
10808.0,OLDWO,2.0,1998-01-01,1998-01-29,1998-01-09,3.0,45.53,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,1,sql,oldwo,2,,,,
10809.0,WELLI,7.0,1998-01-01,1998-01-29,1998-01-07,1.0,4.87,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,1,sql,welli,7,,,,
10810.0,LAUGB,2.0,1998-01-01,1998-01-29,1998-01-07,3.0,4.33,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada,1,sql,laugb,2,,,,
10811.0,LINOD,8.0,1998-01-02,1998-01-30,1998-01-08,1.0,31.22,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,1,sql,linod,8,,,,
10812.0,REGGC,5.0,1998-01-02,1998-01-30,1998-01-12,1.0,59.78,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,1,sql,reggc,5,,,,
10813.0,RICAR,1.0,1998-01-05,1998-02-02,1998-01-09,1.0,47.38,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,1,sql,ricar,1,,,,
10814.0,VICTE,3.0,1998-01-05,1998-02-02,1998-01-14,3.0,130.94,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,1,sql,victe,3,,,,
10815.0,SAVEA,2.0,1998-01-05,1998-02-02,1998-01-14,3.0,14.62,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1,sql,savea,2,,,,
10816.0,GREAL,4.0,1998-01-06,1998-02-03,1998-02-04,2.0,719.78,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,1,sql,greal,4,,,,
10817.0,KOENE,3.0,1998-01-06,1998-01-20,1998-01-13,2.0,306.07,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,1,sql,koene,3,,,,
10818.0,MAGAA,7.0,1998-01-07,1998-02-04,1998-01-12,3.0,65.48,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,1,sql,magaa,7,,,,
10819.0,CACTU,2.0,1998-01-07,1998-02-04,1998-01-16,3.0,19.76,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,1,sql,cactu,2,,,,
10820.0,RATTC,3.0,1998-01-07,1998-02-04,1998-01-13,2.0,37.52,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,1,sql,rattc,3,,,,
